block_id,route_id,wheelchair_accessible,direction_id,trip_headsign,shape_id,service_id,trip_id
b_6293,18240,1,1,TO STLCC MERAMEC,111044,2_merged_3090849,3075745
b_62413,18240,1,1,TO STLCC MERAMEC,111044,2_merged_3090849,3075744
b_62413,18240,1,1,TO STLCC MERAMEC,111044,2_merged_3090849,3075743
b_62413,18240,1,1,TO STLCC MERAMEC,111044,2_merged_3090849,3075742
b_62413,18240,1,0,TO SHREWSBURY I-44 TC,111043,2_merged_3090849,3075741
b_6293,18240,1,0,TO SHREWSBURY I-44 TC,111043,2_merged_3090849,3075740
a_65152,18297,1,0,TO CENTRAL WEST END TC,111357,2_merged_3090846,3090311
a_65152,18297,1,0,TO CENTRAL WEST END TC,111357,2_merged_3090846,3090310
a_65151,18297,1,0,TO CENTRAL WEST END TC,111357,2_merged_3090846,3090313
a_65151,18297,1,0,TO CENTRAL WEST END TC,111357,2_merged_3090846,3090312
a_65151,18297,1,0,TO CENTRAL WEST END TC,111357,2_merged_3090846,3090315
a_65151,18297,1,0,TO CENTRAL WEST END TC,111357,2_merged_3090846,3090314
a_65151,18297,1,1,TO W FLORISSANT,111358,2_merged_3090846,3090317
a_65151,18297,1,1,TO W FLORISSANT,111358,2_merged_3090846,3090316
a_65151,18297,1,1,TO W FLORISSANT,111358,2_merged_3090846,3090319
a_65151,18297,1,1,TO W FLORISSANT,111358,2_merged_3090846,3090318
b_65108,18222,1,0,TO CENTRAL WEST END TC,110996,1_merged_3090847,3062208
b_65109,18222,1,0,TO CENTRAL WEST END TC,110996,1_merged_3090847,3062209
b_67109,18274R,1,0,RED LINE TO SHILOH SCOTT,111213,3_merged_3090848,3069913
b_67114,18274B,1,0,BLUE LINE TO FAIRVIEW HEIGHTS,111208,3_merged_3090848,3069912
b_67113,18274R,1,0,RED LINE TO SHILOH SCOTT,111213,3_merged_3090848,3069911
b_67116,18274B,1,0,BLUE LINE TO FAIRVIEW HEIGHTS,111208,3_merged_3090848,3069910
b_62221,18228,1,0,TO SHREWSBURY I-44 TC,111015,1_merged_3090847,3063151
b_62222,18228,1,0,TO SHREWSBURY I-44 TC,111015,1_merged_3090847,3063150
b_62221,18228,1,0,TO SHREWSBURY I-44 TC,111015,1_merged_3090847,3063153
b_62222,18228,1,0,TO SHREWSBURY I-44 TC,111015,1_merged_3090847,3063152
b_62221,18228,1,0,TO SHREWSBURY I-44 TC,111015,1_merged_3090847,3063155
b_62222,18228,1,0,TO SHREWSBURY I-44 TC,111015,1_merged_3090847,3063154
b_62252,18230,1,0,TO CIVIC CENTER TC VIA MAPLEWOOD COMMONS,111020,2_merged_3090849,3063409
b_62252,18230,1,0,TO CIVIC CENTER TC VIA MAPLEWOOD COMMONS,111020,2_merged_3090849,3063408
b_62252,18230,1,0,TO CIVIC CENTER TC VIA MAPLEWOOD COMMONS,111020,2_merged_3090849,3063407
b_62252,18230,1,0,TO CIVIC CENTER TC VIA MAPLEWOOD COMMONS,111020,2_merged_3090849,3063406
b_62252,18230,1,0,TO CIVIC CENTER TC VIA MAPLEWOOD COMMONS,111020,2_merged_3090849,3063405
b_62252,18230,1,0,TO CIVIC CENTER TC VIA MAPLEWOOD COMMONS,111020,2_merged_3090849,3063404
b_62251,18230,1,0,TO CIVIC CENTER TC VIA MAPLEWOOD COMMONS,111020,2_merged_3090849,3063403
b_65103,18222,1,1,TO HAMPTON GRAVOIS TC,110998,2_merged_3090849,3062288
a_6544,18291,1,0,TO CIVIC CENTER TC,111330,1_merged_3090844,3080639
b_65741,18255,1,1,TO CHESTERFIELD MALL,111121,3_merged_3090848,3066845
b_65664,18252,1,1,TO RIVERVIEW TC,111105,2_merged_3090849,3066434
b_65801,18222,1,1,TO HAMPTON GRAVOIS TC,110998,2_merged_3090849,3062289
b_65166,18225,1,0,TO SHREWSBURY I-44 TC,111007,3_merged_3090848,3062871
b_65833,18258,1,0,TO CIVIC CENTER TC,111140,2_merged_3090849,3067380
b_65835,18258,1,0,TO CIVIC CENTER TC,111140,2_merged_3090849,3067381
b_65442,18242,1,1,TO CHESTERFIELD VALLEY,111052,1_merged_3090847,3064758
a_62855,18332,1,1,TO NORTH HANLEY TC,111497,1_merged_3090844,3086359
b_65834,18258,1,0,TO CIVIC CENTER TC,111140,2_merged_3090849,3067382
b_65281,18242,1,1,TO CHESTERFIELD VALLEY,111052,1_merged_3090847,3064752
a_62852,18332,1,0,TO BALLAS TC VIA MO BAPTIST HOSP,111496,1_merged_3090844,3086353
a_62851,18332,1,0,TO BALLAS TC VIA MO BAPTIST HOSP,111496,1_merged_3090844,3086350
a_62853,18332,1,0,TO BALLAS TC VIA MO BAPTIST HOSP,111496,1_merged_3090844,3086351
a_62853,18332,1,1,TO NORTH HANLEY TC,111497,1_merged_3090844,3086356
a_62855,18332,1,1,TO NORTH HANLEY TC,111497,1_merged_3090844,3086357
a_62852,18332,1,0,TO BALLAS TC VIA MO BAPTIST HOSP,111496,1_merged_3090844,3086354
a_62853,18332,1,1,TO NORTH HANLEY TC,111497,1_merged_3090844,3086355
b_65662,18252,1,0,TO NORTH COUNTY TC,111102,3_merged_3090848,3066437
b_65114,18222,1,1,TO HAMPTON GRAVOIS TC,110998,2_merged_3090849,3062282
b_65164,18225,1,0,TO SHREWSBURY I-44 TC,111007,3_merged_3090848,3062870
b_65165,18225,1,1,TO RIVERVIEW TC,111009,3_merged_3090848,3062899
b_65115,18222,1,1,TO HAMPTON GRAVOIS TC,110998,2_merged_3090849,3062283
b_65451,18243,1,0,TO CENTRAL WEST END TC,111054,2_merged_3090849,3064889
b_69125,18264,1,0,MISSOURI AVE- ML KING,111159,2_merged_3090849,3076718
b_65362,18237,1,0,TO CENTRAL WEST END TC,111036,1_merged_3090847,3064188
b_62579,18248,1,0,TO SO COUNTY MALL,111074,1_merged_3090847,3072599
b_62572,18248,1,0,TO SO COUNTY MALL,111074,1_merged_3090847,3072598
b_65773,18256,1,1,TO LACKLAND & ALTOM,111128,2_merged_3090849,3067002
b_65104,18222,1,1,TO HAMPTON GRAVOIS TC,110998,2_merged_3090849,3062286
b_65475,18245,1,1,TO NORTH HANLEY TC,111063,1_merged_3090847,3065079
b_65772,18256,1,0,TO CIVIC CENTER TC,111123,2_merged_3090849,3066935
b_65661,18252,1,0,TO NORTH COUNTY TC,111102,3_merged_3090848,3066436
b_65102,18222,1,1,TO HAMPTON GRAVOIS TC,110998,2_merged_3090849,3062287
b_65162,18225,1,0,TO SHREWSBURY I-44 TC,111007,3_merged_3090848,3062873
b_65102,18222,1,1,TO HAMPTON GRAVOIS TC,110998,2_merged_3090849,3062284
a_62138,18296,1,0,TO CIVIC CENTER TC,111354,2_merged_3090846,3081413
b_69246,18268,1,1,O'FALLON FAIRVIEW HGHTS - TO FAIRVIEW HGHTS STA VIA ST. CLAIR SQUARE,111178,3_merged_3090848,3074698
b_65101,18222,1,1,TO HAMPTON GRAVOIS TC,110998,2_merged_3090849,3062285
a_67108,18348B,1,0,BLUE LINE TO FAIRVIEW HEIGHTS,111553,3_merged_3090845,3088817
a_67107,18348R,1,0,RED LINE TO SHILOH SCOTT,111558,3_merged_3090845,3088816
a_67112,18348B,1,0,BLUE LINE TO FAIRVIEW HEIGHTS,111553,3_merged_3090845,3088815
a_67110,18348R,1,0,RED LINE TO SHILOH SCOTT,111558,3_merged_3090845,3088814
a_67111,18348B,1,0,BLUE LINE TO FAIRVIEW HEIGHTS,111553,3_merged_3090845,3088813
a_67102,18348R,1,0,RED LINE TO SHILOH SCOTT,111558,3_merged_3090845,3088812
a_67114,18348B,1,0,BLUE LINE TO FAIRVIEW HEIGHTS,111553,3_merged_3090845,3088811
a_67101,18348R,1,0,RED LINE TO SHILOH SCOTT,111558,3_merged_3090845,3088810
a_67105,18348B,1,0,BLUE LINE TO FAIRVIEW HEIGHTS,111553,3_merged_3090845,3088819
a_67104,18348R,1,0,RED LINE TO SHILOH SCOTT,111558,3_merged_3090845,3088818
b_69244,18268,1,1,O'FALLON FAIRVIEW HGHTS - TO FAIRVIEW HGHTS STA VIA ST. CLAIR SQUARE,111178,3_merged_3090848,3074699
b_65302,18234,1,1,TO DE PAUL HOSP,111029,3_merged_3090848,3063930
a_65381,18311,1,1,TO NORTH HANLEY TC,111393,1_merged_3090844,3083191
a_65362,18310,1,1,TO W FLORISSANT,111391,1_merged_3090844,3083098
a_65362,18310,1,1,TO W FLORISSANT,111391,1_merged_3090844,3083099
a_65361,18310,1,1,TO W FLORISSANT,111391,1_merged_3090844,3083096
a_65191,18310,1,1,TO W FLORISSANT,111391,1_merged_3090844,3083097
a_65361,18310,1,1,TO W FLORISSANT,111391,1_merged_3090844,3083094
a_65191,18310,1,1,TO W FLORISSANT,111391,1_merged_3090844,3083095
a_65191,18310,1,1,TO W FLORISSANT,111391,1_merged_3090844,3083092
a_65191,18310,1,1,TO W FLORISSANT,111391,1_merged_3090844,3083093
a_65361,18310,1,1,TO W FLORISSANT,111391,1_merged_3090844,3083090
a_65361,18310,1,1,TO W FLORISSANT,111391,1_merged_3090844,3083091
b_6544,18218,1,0,TO CIVIC CENTER TC,110976,3_merged_3090848,3061856
b_6549,18218,1,0,TO CIVIC CENTER TC,110976,3_merged_3090848,3061857
a_67106,18348R,1,0,RED LINE TO SHILOH SCOTT,111558,2_merged_3090846,3088608
a_67104,18348R,1,0,RED LINE TO SHILOH SCOTT,111558,2_merged_3090846,3088609
a_67114,18348B,1,1,BLUE LINE TO SHREWSBURY LANSDOWNE I-44,111564,3_merged_3090845,3088978
a_67104,18348R,1,1,RED LINE TO LAMBERT AIRPORT TERMINAL #1,111568,3_merged_3090845,3088979
b_6541,18218,1,1,TO NORTH HANLEY  TC,110978,2_merged_3090849,3061850
b_6544,18218,1,1,TO NORTH HANLEY  TC,110978,2_merged_3090849,3061851
a_67101,18348R,1,1,RED LINE TO LAMBERT AIRPORT TERMINAL #1,111568,3_merged_3090845,3088974
a_67110,18348R,1,0,RED LINE TO SHILOH SCOTT,111558,2_merged_3090846,3088603
a_67116,18348B,1,1,BLUE LINE TO SHREWSBURY LANSDOWNE I-44,111564,3_merged_3090845,3088976
a_67102,18348R,1,0,RED LINE TO SHILOH SCOTT,111558,2_merged_3090846,3088601
a_67108,18348B,1,1,BLUE LINE TO SHREWSBURY LANSDOWNE I-44,111564,3_merged_3090845,3088970
a_67109,18348R,1,1,RED LINE TO LAMBERT AIRPORT TERMINAL #1,111568,3_merged_3090845,3088971
a_67114,18348B,1,0,BLUE LINE TO FAIRVIEW HEIGHTS,111553,2_merged_3090846,3088604
a_67106,18348R,1,1,RED LINE TO LAMBERT AIRPORT TERMINAL #1,111568,3_merged_3090845,3088973
a_69172,18339,1,1,ROSEMONT - TO WASHINGTON PARK TC,111517,3_merged_3090845,3087409
a_69172,18339,1,1,ROSEMONT - TO WASHINGTON PARK TC,111517,3_merged_3090845,3087408
a_65191,18299,1,1,TO OFALLON PARK,111365,1_merged_3090844,3081838
a_65191,18299,1,1,TO OFALLON PARK,111365,1_merged_3090844,3081839
a_69171,18339,1,1,ROSEMONT - TO WASHINGTON PARK TC,111517,3_merged_3090845,3087401
a_69173,18339,1,1,ROSEMONT - TO WASHINGTON PARK TC,111517,3_merged_3090845,3087400
a_69171,18339,1,1,ROSEMONT - TO WASHINGTON PARK TC,111517,3_merged_3090845,3087403
a_69171,18339,1,1,ROSEMONT - TO WASHINGTON PARK TC,111517,3_merged_3090845,3087402
a_65191,18299,1,0,TO CENTRAL WEST END TC,111364,1_merged_3090844,3081832
a_65362,18299,1,1,TO OFALLON PARK,111365,1_merged_3090844,3081833
a_69171,18339,1,1,ROSEMONT - TO WASHINGTON PARK TC,111517,3_merged_3090845,3087407
a_69171,18339,1,1,ROSEMONT - TO WASHINGTON PARK TC,111517,3_merged_3090845,3087406
a_65462,18317,1,1,TO RIVERVIEW TC,111413,2_merged_3090846,3083896
a_65462,18317,1,1,TO RIVERVIEW TC,111413,2_merged_3090846,3083897
a_65461,18317,1,1,TO RIVERVIEW TC,111413,2_merged_3090846,3083894
a_65462,18317,1,1,TO RIVERVIEW TC,111413,2_merged_3090846,3083895
a_65461,18317,1,1,TO RIVERVIEW TC,111413,2_merged_3090846,3083892
a_65462,18317,1,1,TO RIVERVIEW TC,111413,2_merged_3090846,3083893
a_65461,18317,1,1,TO RIVERVIEW TC,111413,2_merged_3090846,3083890
a_65461,18317,1,1,TO RIVERVIEW TC,111413,2_merged_3090846,3083891
a_65382,18311,1,1,TO NORTH HANLEY TC,111393,1_merged_3090844,3083197
a_65462,18317,1,1,TO RIVERVIEW TC,111413,2_merged_3090846,3083898
a_65462,18317,1,1,TO RIVERVIEW TC,111413,2_merged_3090846,3083899
a_62421,18314,1,1,TO STLCC WILDWOOD,111403,1_merged_3090844,3083548
a_62252,18314,1,1,TO STLCC WILDWOOD,111403,1_merged_3090844,3083549
a_62395,18312,1,1,TO NORTH HANLEY TC,111395,3_merged_3090845,3083404
a_62425,18314,1,1,TO STLCC WILDWOOD,111403,1_merged_3090844,3083540
a_62423,18314,1,1,TO STLCC WILDWOOD,111403,1_merged_3090844,3083541
a_62253,18314,1,1,TO STLCC WILDWOOD,111403,1_merged_3090844,3083542
a_62255,18314,1,1,TO STLCC WILDWOOD,111403,1_merged_3090844,3083543
a_62424,18314,1,1,TO STLCC WILDWOOD,111403,1_merged_3090844,3083544
a_62423,18314,1,1,TO STLCC WILDWOOD,111403,1_merged_3090844,3083545
a_62253,18314,1,1,TO STLCC WILDWOOD,111403,1_merged_3090844,3083546
a_62251,18314,1,1,TO STLCC WILDWOOD,111403,1_merged_3090844,3083547
b_651,18216,1,0,TO CENTRAL WEST END TC,110964,3_merged_3090848,3061580
b_651,18216,1,0,TO CENTRAL WEST END TC,110964,3_merged_3090848,3061581
b_651,18216,1,0,TO CENTRAL WEST END TC,110964,3_merged_3090848,3061582
b_653,18216,1,0,TO CENTRAL WEST END TC,110964,3_merged_3090848,3061583
b_652,18216,1,0,TO CENTRAL WEST END TC,110964,3_merged_3090848,3061584
b_653,18216,1,0,TO CENTRAL WEST END TC,110964,3_merged_3090848,3061585
a_65382,18311,1,1,TO NORTH HANLEY TC,111393,1_merged_3090844,3083196
b_653,18216,1,0,TO CENTRAL WEST END TC,110964,3_merged_3090848,3061587
b_653,18216,1,0,TO CENTRAL WEST END TC,110964,3_merged_3090848,3061588
b_653,18216,1,0,TO CENTRAL WEST END TC,110964,3_merged_3090848,3061589
b_69141,18283,1,0,SAUGET- WATER ST TO 1ST & WATER ST,111258,1_merged_3090847,3073145
b_67105,18274B,1,1,BLUE LINE TO SHREWSBURY LANSDOWNE I-44,111218,3_merged_3090848,3070009
b_67107,18274R,1,1,RED LINE TO LAMBERT AIRPORT TERMINAL #1,111222,3_merged_3090848,3070008
b_65168,18225,1,0,TO SHREWSBURY I-44 TC,111007,3_merged_3090848,3062879
b_67106,18274R,1,1,RED LINE TO LAMBERT AIRPORT TERMINAL #1,111223,3_merged_3090848,3070003
b_67114,18274B,1,1,BLUE LINE TO SHREWSBURY LANSDOWNE I-44,111219,3_merged_3090848,3070002
b_67109,18274R,1,1,RED LINE TO LAMBERT AIRPORT TERMINAL #1,111223,3_merged_3090848,3070001
b_67116,18274B,1,1,BLUE LINE TO SHREWSBURY LANSDOWNE I-44,111219,3_merged_3090848,3070000
b_67108,18274B,1,1,BLUE LINE TO SHREWSBURY LANSDOWNE I-44,111218,3_merged_3090848,3070007
b_67102,18274R,1,1,RED LINE TO LAMBERT AIRPORT TERMINAL #1,111223,3_merged_3090848,3070006
b_67111,18274B,1,1,BLUE LINE TO SHREWSBURY LANSDOWNE I-44,111219,3_merged_3090848,3070005
b_67114,18274B,1,1,BLUE LINE TO SHREWSBURY LANSDOWNE I-44,111219,3_merged_3090848,3070004
b_65343,18236,1,0,TO CIVIC CENTER TC,111034,3_merged_3090848,3064141
b_65472,18245,1,0,TO RIVERVIEW TC,111061,1_merged_3090847,3065070
a_65271,18304,1,0,TO ROCK ROAD TC,111377,3_merged_3090845,3090557
a_65301,18304,1,0,TO ROCK ROAD TC,111377,3_merged_3090845,3090556
a_65272,18304,1,0,TO ROCK ROAD TC,111377,3_merged_3090845,3090555
a_65271,18304,1,0,TO ROCK ROAD TC,111377,3_merged_3090845,3090554
a_65274,18304,1,1,TO CIVIC CENTER TC,111378,3_merged_3090845,3090553
a_65302,18304,1,1,TO CIVIC CENTER TC,111378,3_merged_3090845,3090552
a_65273,18304,1,1,TO CIVIC CENTER TC,111378,3_merged_3090845,3090551
a_65274,18304,1,1,TO CIVIC CENTER TC,111378,3_merged_3090845,3090550
a_62252,18303,1,1,TO MAPLEWOOD MANCHESTER TC VIA MAPLEWOOD COMMONS,111376,2_merged_3090846,3082307
a_65302,18304,1,0,TO ROCK ROAD TC,111377,3_merged_3090845,3090559
a_65272,18304,1,0,TO ROCK ROAD TC,111377,3_merged_3090845,3090558
a_65164,18298,1,0,TO SHREWSBURY I-44 TC,111361,3_merged_3090845,3081766
a_65162,18298,1,0,TO SHREWSBURY I-44 TC,111361,3_merged_3090845,3081767
a_65165,18298,1,0,TO SHREWSBURY I-44 TC,111361,3_merged_3090845,3081764
a_62252,18303,1,1,TO MAPLEWOOD MANCHESTER TC VIA MAPLEWOOD COMMONS,111376,2_merged_3090846,3082306
a_65167,18298,1,0,TO SHREWSBURY I-44 TC,111361,3_merged_3090845,3081762
a_65165,18298,1,0,TO SHREWSBURY I-44 TC,111361,3_merged_3090845,3081763
a_65168,18298,1,1,TO RIVERVIEW TC,111363,2_merged_3090846,3081760
a_65169,18298,1,1,TO RIVERVIEW TC,111363,2_merged_3090846,3081761
a_62252,18303,1,0,TO CIVIC CENTER TC VIA MAPLEWOOD COMMONS,111374,2_merged_3090846,3082301
b_65471,18245,1,0,TO RIVERVIEW TC,111061,1_merged_3090847,3065071
a_65166,18298,1,0,TO SHREWSBURY I-44 TC,111361,3_merged_3090845,3081769
a_65602,18322,1,0,TO CIVIC CENTER TC,111430,3_merged_3090845,3085003
a_65598,18322,1,0,TO CIVIC CENTER TC,111430,3_merged_3090845,3085002
a_65592,18322,1,0,TO CIVIC CENTER TC,111430,3_merged_3090845,3085001
a_65591,18322,1,0,TO CIVIC CENTER TC,111430,3_merged_3090845,3085000
a_65598,18322,1,0,TO CIVIC CENTER TC,111430,3_merged_3090845,3085007
a_65602,18322,1,0,TO CIVIC CENTER TC,111430,3_merged_3090845,3085006
a_65600,18322,1,0,TO CIVIC CENTER TC,111430,3_merged_3090845,3085005
a_65594,18322,1,0,TO CIVIC CENTER TC,111430,3_merged_3090845,3085004
a_65604,18322,1,0,TO CIVIC CENTER TC,111430,3_merged_3090845,3085009
a_65600,18322,1,0,TO CIVIC CENTER TC,111430,3_merged_3090845,3085008
b_62521,18247,1,0,TO LOUGHBOROUGH COMMONS,111071,3_merged_3090848,3065665
b_62526,18247,1,0,TO LOUGHBOROUGH COMMONS,111071,3_merged_3090848,3065664
b_62524,18247,1,0,TO LOUGHBOROUGH COMMONS,111071,3_merged_3090848,3065667
b_62529,18247,1,0,TO LOUGHBOROUGH COMMONS,111071,3_merged_3090848,3065666
b_62543,18247,1,0,TO LOUGHBOROUGH COMMONS,111071,3_merged_3090848,3065661
b_62531,18247,1,0,TO LOUGHBOROUGH COMMONS,111071,3_merged_3090848,3065660
b_62535,18247,1,0,TO LOUGHBOROUGH COMMONS,111071,3_merged_3090848,3065663
b_62542,18247,1,0,TO LOUGHBOROUGH COMMONS,111071,3_merged_3090848,3065662
b_65473,18245,1,0,TO RIVERVIEW TC,111061,1_merged_3090847,3065072
b_62852,18259,1,0,TO BALLAS TC VIA MO BAPTIST HOSP,111143,1_merged_3090847,3067465
b_62522,18247,1,0,TO LOUGHBOROUGH COMMONS,111071,3_merged_3090848,3065668
b_69401,18270,1,1,MEMORIAL HOSP WESTFIELD PLZ - TO MEMORIAL HOSP STA,111189,1_merged_3090847,3069131
b_69401,18270,1,1,MEMORIAL HOSP WESTFIELD PLZ - TO MEMORIAL HOSP STA,111189,1_merged_3090847,3069130
b_69401,18270,1,1,MEMORIAL HOSP WESTFIELD PLZ - TO MEMORIAL HOSP STA,111189,1_merged_3090847,3069133
b_69401,18270,1,1,MEMORIAL HOSP WESTFIELD PLZ - TO MEMORIAL HOSP STA,111189,1_merged_3090847,3069132
b_69401,18270,1,1,MEMORIAL HOSP WESTFIELD PLZ - TO MEMORIAL HOSP STA,111189,1_merged_3090847,3069135
b_69401,18270,1,1,MEMORIAL HOSP WESTFIELD PLZ - TO MEMORIAL HOSP STA,111189,1_merged_3090847,3069134
b_69401,18270,1,1,MEMORIAL HOSP WESTFIELD PLZ - TO MEMORIAL HOSP STA,111189,1_merged_3090847,3069137
b_69401,18270,1,1,MEMORIAL HOSP WESTFIELD PLZ - TO MEMORIAL HOSP STA,111189,1_merged_3090847,3069136
b_69401,18270,1,1,MEMORIAL HOSP WESTFIELD PLZ - TO MEMORIAL HOSP STA,111189,1_merged_3090847,3069138
b_65743,18255,1,0,TO DELMAR TC,111120,1_merged_3090847,3066749
b_6295,18240,1,0,TO SHREWSBURY I-44 TC,111043,1_merged_3090847,3075698
b_65780,18256,1,0,TO CIVIC CENTER TC,111123,1_merged_3090847,3066862
a_62139,18296,1,0,TO CIVIC CENTER TC,111354,3_merged_3090845,3081491
a_62140,18296,1,0,TO CIVIC CENTER TC,111354,3_merged_3090845,3081492
a_62140,18296,1,0,TO CIVIC CENTER TC,111354,3_merged_3090845,3081493
a_62139,18296,1,0,TO CIVIC CENTER TC,111354,3_merged_3090845,3081494
b_65780,18256,1,0,TO CIVIC CENTER TC,111123,1_merged_3090847,3066867
b_65778,18256,1,0,TO CIVIC CENTER TC,111123,1_merged_3090847,3066864
b_65771,18256,1,0,TO WELLSTON TC ONLY,111127,1_merged_3090847,3066865
a_62140,18296,1,1,TO SHREWSBURY I-44 TC,111355,3_merged_3090845,3081499
b_65776,18256,1,0,TO CIVIC CENTER TC,111123,1_merged_3090847,3066868
b_65774,18256,1,0,TO CIVIC CENTER TC,111123,1_merged_3090847,3066869
a_65833,18331,1,0,TO CIVIC CENTER TC,111493,3_merged_3090845,3086297
a_62532,18320,1,1,TO BROADWAY TAYLOR TC,111424,2_merged_3090846,3090126
a_62528,18320,1,1,TO BROADWAY TAYLOR TC,111424,2_merged_3090846,3090127
a_62527,18320,1,1,TO BROADWAY TAYLOR TC,111424,2_merged_3090846,3090124
a_62529,18320,1,1,TO BROADWAY TAYLOR TC,111424,2_merged_3090846,3090125
a_62530,18320,1,1,TO BROADWAY TAYLOR TC,111424,2_merged_3090846,3090122
a_62531,18320,1,1,TO BROADWAY TAYLOR TC,111424,2_merged_3090846,3090123
a_62532,18320,1,1,TO BROADWAY TAYLOR TC,111424,2_merged_3090846,3090120
a_62528,18320,1,1,TO BROADWAY TAYLOR TC,111424,2_merged_3090846,3090121
b_62421,18241,1,1,TO WILDWOOD,111047,3_merged_3090848,3064723
a_67105,18348B,1,0,BLUE LINE TO FAIRVIEW HEIGHTS,111553,1_merged_3090844,3088307
a_62393,18312,1,0,TO SO COUNTY MALL,111394,1_merged_3090844,3083303
a_62530,18320,1,1,TO BROADWAY TAYLOR TC,111424,2_merged_3090846,3090128
a_62531,18320,1,1,TO BROADWAY TAYLOR TC,111424,2_merged_3090846,3090129
a_65477,18318,1,1,TO NORTH HANLEY TC,111417,2_merged_3090846,3084044
a_69221,18341,1,0,WASHINGTON PARK - TO WASHINGTON PARK TC,111520,3_merged_3090845,3087732
a_65478,18318,1,1,TO NORTH HANLEY TC,111417,2_merged_3090846,3084045
a_65477,18318,1,1,TO NORTH HANLEY TC,111417,2_merged_3090846,3084046
a_65478,18318,1,1,TO NORTH HANLEY TC VIA SCHNUCKS DISTRIBUTION,111416,2_merged_3090846,3084047
a_67104,18348R,1,0,RED LINE TO SHILOH SCOTT,111558,1_merged_3090844,3088306
a_65476,18318,1,0,TO RIVERVIEW TC,111415,2_merged_3090846,3084040
a_65475,18318,1,0,TO RIVERVIEW TC VIA SCHNUCKS DISTRIBUTION,111414,2_merged_3090846,3084041
b_6542,18218,1,1,TO NORTH HANLEY  TC,110978,1_merged_3090847,3061795
a_65476,18318,1,0,TO RIVERVIEW TC,111415,2_merged_3090846,3084042
b_69196,18285,1,1,ALTA SITA TO EMERSON PARK TC,111266,3_merged_3090848,3073589
b_69195,18285,1,1,ALTA SITA TO EMERSON PARK TC,111266,3_merged_3090848,3073588
b_69196,18285,1,1,ALTA SITA TO EMERSON PARK TC,111266,3_merged_3090848,3073587
a_65671,18326,1,0,TO NORTH HANLEY TC VIA DADE,111458,3_merged_3090845,3085432
b_69196,18285,1,1,ALTA SITA TO EMERSON PARK TC,111266,3_merged_3090848,3073585
a_65474,18318,1,0,TO RIVERVIEW TC VIA SCHNUCKS DISTRIBUTION,111414,2_merged_3090846,3084043
b_69196,18285,1,1,ALTA SITA TO EMERSON PARK TC,111266,3_merged_3090848,3073583
b_69196,18285,1,0,ALTA SITA TO CAMP JACKSON & RANGE,111265,3_merged_3090848,3073582
b_69195,18285,1,0,ALTA SITA TO CAMP JACKSON & RANGE,111265,3_merged_3090848,3073581
b_69196,18285,1,0,ALTA SITA TO CAMP JACKSON & RANGE,111265,3_merged_3090848,3073580
b_62528,18247,1,0,TO LOUGHBOROUGH COMMONS,111071,1_merged_3090847,3065407
b_6543,18218,1,1,TO NORTH HANLEY  TC,110978,1_merged_3090847,3061796
a_65276,18307,1,0,TO ROCK ROAD TC,111382,1_merged_3090844,3082656
b_6545,18218,1,1,TO NORTH HANLEY  TC,110978,1_merged_3090847,3061791
b_62856,18259,1,0,TO BALLAS TC,111142,1_merged_3090847,3067463
a_69223,18341,1,0,WASHINGTON PARK - TO WASHINGTON PARK TC,111520,3_merged_3090845,3087730
b_6546,18218,1,1,TO NORTH HANLEY  TC,110978,1_merged_3090847,3061790
a_62580,18321,1,1,TO CIVIC CENTER TC,111428,1_merged_3090844,3084714
a_62580,18321,1,1,TO CIVIC CENTER TC,111428,1_merged_3090844,3084715
a_62571,18321,1,1,TO CIVIC CENTER TC,111428,1_merged_3090844,3084716
a_62573,18321,1,1,TO CIVIC CENTER TC,111428,1_merged_3090844,3084717
a_62571,18321,1,1,TO CIVIC CENTER TC,111429,1_merged_3090844,3084710
a_62574,18321,1,1,TO CIVIC CENTER TC,111428,1_merged_3090844,3084711
a_62572,18321,1,1,TO CIVIC CENTER TC,111428,1_merged_3090844,3084712
a_62579,18321,1,1,TO CIVIC CENTER TC,111428,1_merged_3090844,3084713
b_69121,18282,1,1,CAHOKIA - TO CAMP JACKSON & PARIS,111257,1_merged_3090847,3072984
a_65151,18297,1,1,TO W FLORISSANT,111358,1_merged_3090844,3081568
b_69123,18282,1,1,CAHOKIA - TO CAMP JACKSON & PARIS,111257,1_merged_3090847,3072986
b_69121,18282,1,1,CAHOKIA - TO CAMP JACKSON & PARIS,111257,1_merged_3090847,3072987
a_62574,18321,1,1,TO CIVIC CENTER TC,111428,1_merged_3090844,3084718
a_62572,18321,1,1,TO CIVIC CENTER TC,111428,1_merged_3090844,3084719
b_69122,18282,1,1,CAHOKIA - TO CAMP JACKSON & PARIS,111257,1_merged_3090847,3072982
a_65473,18318,1,1,TO NORTH HANLEY TC VIA SCHNUCKS DISTRIBUTION,111416,2_merged_3090846,3084049
b_62133,18223,1,1,TO SHREWSBURY I-44 TC,111001,3_merged_3090848,3062605
