stop_lat,wheelchair_boarding,zone_id,stop_lon,stop_id,stop_desc,stop_name,location_type,stop_code
38.7764,2,,-90.462767,14628,MID-BLOCK 13789 RIDER TRAIL NORTH WB,13789 RIDER TRAIL NORTH WB,0,14628
38.514625,2,,-89.98052,15712,FAR SIDE A STREET @ CHURCH WB,A STREET @ CHURCH WB,0,15712
38.748306,2,,-90.224209,6801,FAR SIDE BELLEFONTAINE @ SURREY NB,BELLEFONTAINE @ SURREY NB,0,6801
38.779507,2,,-90.236161,15862,FAR SIDE LUSHER @ DUNN NB,LUSHER @ DUNN NB,0,15862
38.561353,2,,-90.157169,16427,NEAR SIDE PARIS @ HARVEST SB,PARIS @ HARVEST SB,0,16427
38.559668,1,,-90.282097,3207,FAR SIDE GERMANIA @ MORGANFORD SB,GERMANIA @ MORGANFORD SB,0,3207
38.650132,2,,-90.561069,10092,NEAR SIDE CLARKSON @ SOUTH OUTER FORTY NB,CLARKSON @ SOUTH OUTER FORTY NB,0,10092
38.592898,1,,-90.537337,5180,FAR SIDE MANCHESTER @ RIES EB,MANCHESTER @ RIES EB,0,5180
38.562091,2,,-90.292075,3204,FAR SIDE GERMANIA @ STOLLE SB,GERMANIA @ STOLLE SB,0,3204
38.56368,2,,-90.293735,3203,FAR SIDE GERMANIA @ GRAVOIS SB,GERMANIA @ GRAVOIS SB,0,3203
38.555932,2,,-90.248348,6472,FAR SIDE BROADWAY @ HOLLY HILLS SB,BROADWAY @ HOLLY HILLS SB,0,6472
38.592944,2,,-90.526138,5184,FAR SIDE MANCHESTER @ LINDY EB,MANCHESTER @ LINDY EB,0,5184
38.596463,1,,-90.292942,3200,FAR SIDE HAMPTON @ PERNOD SB,HAMPTON @ PERNOD SB,0,3200
38.714434,1,,-90.230065,6400,FAR SIDE BROADWAY @ GIMBLIN SB,BROADWAY @ GIMBLIN SB,0,6400
38.592874,2,,-90.513098,5188,FAR SIDE MANCHESTER @ OLD SULPHUR SPRING EB,MANCHESTER @ OLD SULPHUR SPRING EB,0,5188
38.592771,1,,-90.51106,5189,FAR SIDE MANCHESTER @ OLD MERAMEC STATION ROAD EB,MANCHESTER @ OLD MERAMEC STATION ROAD EB,0,5189
38.601506,2,,-90.082454,13186,NEAR SIDE STATE @ 68TH STREET WB,STATE @ 68TH STREET WB,0,13186
38.557547,1,,-90.279233,3209,FAR SIDE GERMANIA @ SHARP SB,GERMANIA @ SHARP SB,0,3209
38.576143,1,,-90.176652,13058,NEAR SIDE FALLING SPRINGS @ JEROME NB,FALLING SPRINGS @ JEROME NB,0,13058
38.577786,2,,-90.17485,13059,NEAR SIDE FALLING SPRINGS @ KINDER NB,FALLING SPRINGS @ KINDER NB,0,13059
38.630792,1,,-90.214268,8839,MID-BLOCK MARKET @ 23RD STREET EB,MARKET @ 23RD STREET EB,0,8839
38.673225,1,,-90.217908,3535,NEAR SIDE WEST FLORISSANT @ WARNE NB,WEST FLORISSANT @ WARNE NB,0,3535
38.612501,2,,-90.20631,9047,NEAR SIDE TUCKER @ LAFAYETTE NB,TUCKER @ LAFAYETTE NB,0,9047
38.615163,1,,-90.220761,8830,FAR SIDE JEFFERSON @ LAFAYETTE NB,JEFFERSON @ LAFAYETTE NB,0,8830
38.635189,1,,-90.320712,5433,FAR SIDE CLAYTON @ CLAYTONIA TERRACE EB,CLAYTON @ CLAYTONIA TERRACE EB,0,5433
38.618559,1,,-90.219976,8832,FAR SIDE JEFFERSON @ PARK NB,JEFFERSON @ PARK NB,0,8832
38.749414,1,,-90.293712,3628,NEAR SIDE CHAMBERS @ COPPINGER WB,CHAMBERS @ COPPINGER WB,0,3628
38.673254,1,,-90.401567,3011,NEAR SIDE OLIVE @ LINDBERGH NORTH RAMP WB,OLIVE @ LINDBERGH NORTH RAMP WB,0,3011
38.736775,2,,-90.358873,9180,MID-BLOCK NATURAL BRIDGE @ HILTON ST. LOUIS AIRPORT WB,NATURAL BRIDGE @ HILTON ST. LOUIS AIRPORT WB,0,9180
38.678154,1,,-90.222888,3539,NEAR SIDE WEST FLORISSANT @ ATHLONE NB,WEST FLORISSANT @ ATHLONE NB,0,3539
38.617014,2,,-90.141555,12949,NEAR SIDE MARTIN LUTHER KING @ RIDGE WB,MARTIN LUTHER KING @ RIDGE WB,0,12949
38.730168,2,,-90.228677,14713,FAR SIDE JENNINGS STATION ROAD @ BELLEFONTAINE WB,JENNINGS STATION ROAD @ BELLEFONTAINE WB,0,14713
38.589603,2,,-89.946154,14243,MID-BLOCK CENTRAL PARK @ OFALLON 15 CINE WB,CENTRAL PARK @ OFALLON 15 CINE WB,0,14243
38.571688,1,,-90.283519,7678,NEAR SIDE GRAVOIS @ KINGSHIGHWAY WB,GRAVOIS @ KINGSHIGHWAY WB,0,7678
38.676287,1,,-90.221261,3538,NEAR SIDE WEST FLORISSANT @ HARRIS NB,WEST FLORISSANT @ HARRIS NB,0,3538
38.582163,1,,-90.266185,7674,FAR SIDE GRAVOIS @ ITASKA WB,GRAVOIS @ ITASKA WB,0,7674
38.577806,1,,-90.272385,7675,FAR SIDE GRAVOIS @ BATES WB,GRAVOIS @ BATES WB,0,7675
38.591289,1,,-90.251881,7672,FAR SIDE GRAVOIS @ GUSTINE WB,GRAVOIS @ GUSTINE WB,0,7672
38.589335,1,,-90.256349,7673,FAR SIDE GRAVOIS @ CHIPPEWA WB,GRAVOIS @ CHIPPEWA WB,0,7673
38.601167,2,,-89.99408,14248,MID-BLOCK 143 LUDWIG WB,143 LUDWIG WB,0,14248
38.634952,1,,-90.264584,5459,MID-BLOCK BARNES JEWISH HOSPITAL PLAZA EB,BARNES JEWISH HOSPITAL PLAZA EB,0,5459
38.622667,2,,-90.40581,10366,FAR SIDE LINDBERGH @ HUNTLEIGH WOODS NB,LINDBERGH @ HUNTLEIGH WOODS NB,0,10366
38.716353,1,,-90.360443,7078,FAR SIDE ST. CHARLES ROCK ROAD @ WOODSON WB,ST. CHARLES ROCK ROAD @ WOODSON WB,0,7078
38.717676,1,,-90.362903,7079,FAR SIDE ST. CHARLES ROCK ROAD @ DIX WB,ST. CHARLES ROCK ROAD @ DIX WB,0,7079
38.63013,1,,-90.279589,5450,MID-BLOCK OAKLAND @ HIGHLANDER EB,OAKLAND @ HIGHLANDER EB,0,5450
38.629772,1,,-90.275971,5451,MID-BLOCK OAKLAND @ STLCC FOREST PARK EB,OAKLAND @ STLCC FOREST PARK EB,0,5451
38.718791,1,,-90.250967,3340,FAR SIDE GOODFELLOW @ MCLARAN EB,GOODFELLOW @ MCLARAN EB,0,3340
38.629223,2,,-90.270047,5453,NEAR SIDE OAKLAND @ ST. LOUIS SCIENCE CENTER EB,OAKLAND @ ST. LOUIS SCIENCE CENTER EB,0,5453
38.628878,2,,-90.266466,5454,MID-BLOCK OAKLAND @ SLU HIGH SCHOOL EB,OAKLAND @ SLU HIGH SCHOOL EB,0,5454
38.709071,2,,-90.347048,7071,MID-BLOCK 8707 ST. CHARLES ROCK ROAD WB,8707 ST. CHARLES ROCK ROAD WB,0,7071
38.629213,1,,-90.26437,5456,FAR SIDE KINGSHIGHWAY @ OAKLAND NB,KINGSHIGHWAY @ OAKLAND NB,0,5456
38.711234,2,,-90.351033,7073,FAR SIDE ST. CHARLES ROCK ROAD @ BROWN WB,ST. CHARLES ROCK ROAD @ BROWN WB,0,7073
38.592549,1,,-89.954664,11861,NEAR SIDE WEST US-50 @ DEAN EB,WEST US-50 @ DEAN EB,0,11861
38.636013,1,,-90.185697,15790,FAR SIDE N BROADWAY @ BIDDLE NB,N BROADWAY @ BIDDLE NB,0,15790
38.545477,2,,-90.061154,14390,MID-BLOCK MAGNA @ MAGNA BANK WB,MAGNA @ MAGNA BANK WB,0,14390
38.592321,2,,-90.309714,1758,NEAR SIDE JAMIESON @ SUTHERLAND SB,JAMIESON @ SUTHERLAND SB,0,1758
38.597179,2,,-90.308841,1757,FAR SIDE JAMIESON @ THOLOZAN SB,JAMIESON @ THOLOZAN SB,0,1757
38.603807,2,,-90.307674,1751,NEAR SIDE JAMIESON @ FYLER SB,JAMIESON @ FYLER SB,0,1751
38.711998,2,,-90.418573,6976,NEAR SIDE DORSETT @ WARNEN EB,DORSETT @ WARNEN EB,0,6976
38.710289,2,,-90.416967,6977,NEAR SIDE DORSETT @ SCHENK EB,DORSETT @ SCHENK EB,0,6977
38.714452,2,,-90.424349,6974,NEAR SIDE DORSETT @ OLD DORSETT EB,DORSETT @ OLD DORSETT EB,0,6974
38.623304,1,,-90.103472,12492,NEAR SIDE BUNKUM @ 44TH STREET EB,BUNKUM @ 44TH STREET EB,0,12492
38.623216,2,,-90.09971,12495,FAR SIDE BUNKUM @ 48TH STREET EB,BUNKUM @ 48TH STREET EB,0,12495
38.714462,2,,-90.426757,6973,NEAR SIDE DORSETT @ INDUSTRIAL EB,DORSETT @ INDUSTRIAL EB,0,6973
38.623136,2,,-90.096546,12497,NEAR SIDE BUNKUM @ 51ST STREET EB,BUNKUM @ 51ST STREET EB,0,12497
38.623183,2,,-90.098524,12496,FAR SIDE BUNKUM @ 49TH STREET EB,BUNKUM @ 49TH STREET EB,0,12496
38.623782,2,,-90.09292,12499,NEAR SIDE KINGSHIGHWAY @ ADELAIDE NB,KINGSHIGHWAY @ ADELAIDE NB,0,12499
38.623079,2,,-90.094907,12498,FAR SIDE BUNKUM @ 52ND STREET EB,BUNKUM @ 52ND STREET EB,0,12498
38.708806,2,,-90.415059,6978,NEAR SIDE DORSETT @ ADIE EB,DORSETT @ ADIE EB,0,6978
38.800515,1,,-90.315382,5533,NEAR SIDE LINDBERGH @ NEW FLORISSANT WB,LINDBERGH @ NEW FLORISSANT WB,0,5533
38.521832,1,,-89.974356,10605,,BELLEVILLE METROLINK STATION,0,10605
38.801793,1,,-90.313009,5531,NEAR SIDE LINDBERGH @ THUNDERBIRD WB,LINDBERGH @ THUNDERBIRD WB,0,5531
38.804041,1,,-90.30882,5530,MID-BLOCK 2375 NORTH LINDBERGH WB,2375 NORTH LINDBERGH WB,0,5530
38.798708,1,,-90.325137,5537,NEAR SIDE LINDBERGH @ ST. JEAN WB,LINDBERGH @ ST. JEAN WB,0,5537
38.79812,1,,-90.321984,5536,FAR SIDE LINDBERGH @ LAFAYETTE WB,LINDBERGH @ LAFAYETTE WB,0,5536
38.7982,1,,-90.320131,5535,MID-BLOCK 1545 NORTH LINDBERGH WB,1545 NORTH LINDBERGH WB,0,5535
38.799461,1,,-90.31727,5534,NEAR SIDE LINDBERGH @ WOODRIDGE WB,LINDBERGH @ WOODRIDGE WB,0,5534
38.800222,1,,-90.332974,5539,NEAR SIDE LINDBERGH @ PATTERSON WB,LINDBERGH @ PATTERSON WB,0,5539
38.67226,2,,-90.263061,8624,NEAR SIDE UNION @ NORTHLAND NB,UNION @ NORTHLAND NB,0,8624
38.789878,1,,-90.334906,6099,FAR SIDE GRAHAM @ WESTCOTT NB,GRAHAM @ WESTCOTT NB,0,6099
38.508891,2,,-90.330755,14749,NEAR SIDE LINDBERGH @ UNION WB,LINDBERGH @ UNION WB,0,14749
38.787816,1,,-90.3349,6098,MID-BLOCK GRAHAM @ 360 GRAHAM NB,GRAHAM @ 360 GRAHAM NB,0,6098
38.512094,2,,-89.948832,11160,FAR SIDE VICKSBURG @ MILL SPRINGS WB,VICKSBURG @ MILL SPRINGS WB,0,11160
38.512069,2,,-89.950343,11161,NEAR SIDE VICKSBURG @ CEDAR MOUNTAIN WB,VICKSBURG @ CEDAR MOUNTAIN WB,0,11161
38.609542,2,,-90.363202,5095,FAR SIDE MANCHESTER @ ROCK HILL EB,MANCHESTER @ ROCK HILL EB,0,5095
38.514262,2,,-89.952181,11163,FAR SIDE DENVERSHIRE @ CARLYLE PLAZA ENTRANCE NB,DENVERSHIRE @ CARLYLE PLAZA ENTRANCE NB,0,11163
38.6996,1,,-90.329785,7188,NEAR SIDE ST. CHARLES ROCK ROAD @ WHEATON EB,ST. CHARLES ROCK ROAD @ WHEATON EB,0,7188
38.698574,1,,-90.327792,7189,FAR SIDE ST. CHARLES ROCK ROAD @ HANLEY EB,ST. CHARLES ROCK ROAD @ HANLEY EB,0,7189
38.630966,1,,-90.199951,1579,NEAR SIDE 14TH STREET @ LOCUST SB,14TH STREET @ LOCUST SB,0,1579
38.565495,2,,-90.354687,8766,FAR SIDE WATSON @ GENERAL GRANT EB,WATSON @ GENERAL GRANT EB,0,8766
38.562857,2,,-90.366598,8761,MID-BLOCK WATSON @ GRANT EB,WATSON @ GRANT EB,0,8761
38.563971,1,,-90.363428,8763,MID-BLOCK 8742 WATSON EB,8742 WATSON EB,0,8763
38.589339,2,,-90.169506,14881,NEAR SIDE NICKELL @ FALLING SPRINGS SB,NICKELL @ FALLING SPRINGS SB,0,14881
38.7115,2,,-90.351934,7180,FAR SIDE ST. CHARLES ROCK ROAD @ EMINENCE EB,ST. CHARLES ROCK ROAD @ EMINENCE EB,0,7180
38.710328,1,,-90.349809,7181,FAR SIDE ST. CHARLES ROCK ROAD @ BROWN EB,ST. CHARLES ROCK ROAD @ BROWN EB,0,7181
38.627426,1,,-90.189662,1571,NEAR SIDE OLIVE @ BROADWAY EB,OLIVE @ BROADWAY EB,0,1571
38.707803,1,,-90.345131,7183,FAR SIDE ST. CHARLES ROCK ROAD @ MCKIBBON EB,ST. CHARLES ROCK ROAD @ MCKIBBON EB,0,7183
38.630502,1,,-90.196694,1577,NEAR SIDE LOCUST @ TUCKER WB,LOCUST @ TUCKER WB,0,1577
38.566574,2,,-90.347934,8768,NEAR SIDE WATSON @ EDGAR EB,WATSON @ EDGAR EB,0,8768
38.702263,1,,-90.334878,7186,FAR SIDE ST. CHARLES ROCK ROAD @ LACKLAND EB,ST. CHARLES ROCK ROAD @ LACKLAND EB,0,7186
38.636563,1,,-90.190718,13834,NEAR SIDE 9TH STREET @ OFALLON NB,9TH STREET @ OFALLON NB,0,13834
38.646839,2,,-90.194042,13835,NEAR SIDE 13TH STREET @ CLINTON NB,13TH STREET @ CLINTON NB,0,13835
38.648699,2,,-90.194964,13837,FAR SIDE 13TH STREET @ NORTH MARKET NB,13TH STREET @ NORTH MARKET NB,0,13837
38.64534,2,,-90.193253,13832,NEAR SIDE 13TH STREET @ CHAMBERS NB,13TH STREET @ CHAMBERS NB,0,13832
38.679693,1,,-90.284587,8387,FAR SIDE KIENLEN @ WABADA NB,KIENLEN @ WABADA NB,0,8387
38.677793,2,,-90.285945,8386,FAR SIDE KIENLEN @ COTE BRILLIANTE NB,KIENLEN @ COTE BRILLIANTE NB,0,8386
38.676095,1,,-90.286736,8385,NEAR SIDE DR ML KING @ KIENLEN WB,DR ML KING @ KIENLEN WB,0,8385
38.731804,2,,-90.301679,6016,MID-BLOCK 1016 SOUTH FLORISSANT  NB,1016 SOUTH FLORISSANT  NB,0,6016
38.65029,1,,-90.19577,13838,FAR SIDE 13TH STREET @ WARREN NB,13TH STREET @ WARREN NB,0,13838
38.793411,2,,-90.25602,6854,FAR SIDE PARKER @ PARKWOOD WB,PARKER @ PARKWOOD WB,0,6854
38.60837,2,,-90.131777,12833,NEAR SIDE 25TH STREET @ ILLINOIS NB,25TH STREET @ ILLINOIS NB,0,12833
38.60923,2,,-90.131257,12832,NEAR SIDE 25TH STREET @ LOUISIANA NB,25TH STREET @ LOUISIANA NB,0,12832
38.61095,2,,-90.130231,12831,NEAR SIDE 25TH STREET @ BELLEVIEW NB,25TH STREET @ BELLEVIEW NB,0,12831
38.613391,2,,-90.128798,12830,MID-BLOCK 510 25TH STREET NB,510 25TH STREET NB,0,12830
38.581111,2,,-89.879168,15289,NEAR SIDE EAST US-50 @ SCHWARTZ  WB,EAST US-50 @ SCHWARTZ  WB,0,15289
38.582812,2,,-89.875201,15288,FAR SIDE EAST US-50 @ AIR MOBILITY WB,EAST US-50 @ AIR MOBILITY WB,0,15288
38.639902,2,,-90.258775,8019,FAR SIDE TAYLOR @ LACLEDE NB,TAYLOR @ LACLEDE NB,0,8019
38.638547,1,,-90.259224,8018,FAR SIDE TAYLOR @ FOREST PARK NB,TAYLOR @ FOREST PARK NB,0,8018
38.540161,2,,-89.882358,15285,NEAR SIDE METRO PLAZA @ SECTION LINE EB,METRO PLAZA @ SECTION LINE EB,0,15285
38.619965,1,,-90.255788,8544,NEAR SIDE TOWER GROVE @ MCREE SB,TOWER GROVE @ MCREE SB,0,8544
38.549238,2,,-89.883404,15287,NEAR SIDE AIR MOBILITY @ SEIBERT NB,AIR MOBILITY @ SEIBERT NB,0,15287
38.540353,2,,-89.882559,15286,FAR SIDE METRO PLAZA @ SECTION LINE WB,METRO PLAZA @ SECTION LINE WB,0,15286
38.581044,2,,-89.878985,15281,FAR SIDE EAST US-50 @ ARBOR PARKWAY EB,EAST US-50 @ ARBOR PARKWAY EB,0,15281
38.638689,2,,-90.259304,8012,NEAR SIDE TAYLOR @ FOREST PARK SB,TAYLOR @ FOREST PARK SB,0,8012
38.639438,1,,-90.259027,8011,FAR SIDE TAYLOR @ LACLEDE SB,TAYLOR @ LACLEDE SB,0,8011
38.640851,2,,-90.258531,8010,FAR SIDE TAYLOR @ WEST PINE SB,TAYLOR @ WEST PINE SB,0,8010
38.579074,1,,-90.229913,6572,NEAR SIDE BROADWAY @ MERAMEC NB,BROADWAY @ MERAMEC NB,0,6572
38.535008,2,,-90.017415,12213,NEAR SIDE MAIN @ 38TH STREET WB,MAIN @ 38TH STREET WB,0,12213
38.699731,2,,-90.362383,4389,FAR SIDE WOODSON @ LACKLAND SB,WOODSON @ LACKLAND SB,0,4389
38.701322,1,,-90.362147,4388,FAR SIDE WOODSON @ MARLOWE SB,WOODSON @ MARLOWE SB,0,4388
38.584163,1,,-90.227255,6576,NEAR SIDE BROADWAY @ KEOKUK NB,BROADWAY @ KEOKUK NB,0,6576
38.586181,1,,-90.226387,6577,FAR SIDE BROADWAY @ CHIPPEWA NB,BROADWAY @ CHIPPEWA NB,0,6577
38.675066,2,,-90.412421,5628,FAR SIDE OLD OLIVE STREET @ WILLOW BROOK WB,OLD OLIVE STREET @ WILLOW BROOK WB,0,5628
38.487765,2,,-90.284253,5626,NEAR SIDE KOCH @ KINSWOOD SB,KOCH @ KINSWOOD SB,0,5626
38.488618,2,,-90.286598,5625,NEAR SIDE KINSWOOD @ GATEWAY ACCESSIBLE HOUSING WB,KINSWOOD @ GATEWAY ACCESSIBLE HOUSING WB,0,5625
38.491362,2,,-90.29328,5624,NEAR SIDE KINSWOOD @ SUNRISE HEIGHTS EB,KINSWOOD @ SUNRISE HEIGHTS EB,0,5624
38.703123,1,,-90.361802,4387,MID-BLOCK 2509 WOODSON SB,2509 WOODSON SB,0,4387
38.611841,1,,-90.33756,4972,NEAR SIDE MANCHESTER @ MELVIN WB,MANCHESTER @ MELVIN WB,0,4972
38.492344,2,,-90.302853,5621,NEAR SIDE KINSWOOD @ MARTIGNEY SB,KINSWOOD @ MARTIGNEY SB,0,5621
38.779213,2,,-90.334856,6094,MID-BLOCK 1200 GRAHAM NB,1200 GRAHAM NB,0,6094
38.78574,1,,-90.334884,6097,FAR SIDE GRAHAM @ ST. VIRGIL NB,GRAHAM @ ST. VIRGIL NB,0,6097
38.539372,2,,-90.021777,12217,NEAR SIDE MAIN @ 44TH STREET WB,MAIN @ 44TH STREET WB,0,12217
38.783233,1,,-90.334896,6096,FAR SIDE GRAHAM @ ST. ANTHONY NB,GRAHAM @ ST. ANTHONY NB,0,6096
38.53711,2,,-90.019454,12215,NEAR SIDE MAIN @ 41ST STREET WB,MAIN @ 41ST STREET WB,0,12215
38.741374,2,,-90.225712,6797,NEAR SIDE BELLEFONTAINE @ ZELLWEGER NB,BELLEFONTAINE @ ZELLWEGER NB,0,6797
38.6125,1,,-90.34884,5101,FAR SIDE MANCHESTER @ BRENTWOOD EB,MANCHESTER @ BRENTWOOD EB,0,5101
38.773432,1,,-90.389844,4595,NEAR SIDE CAMPUS PARKWAY @ 5775 CAMPUS PARKWAY WB,CAMPUS PARKWAY @ 5775 CAMPUS PARKWAY WB,0,4595
38.589201,1,,-90.251499,8684,NEAR SIDE CHIPPEWA @ GUSTINE WB,CHIPPEWA @ GUSTINE WB,0,8684
38.699363,2,,-90.327608,5994,FAR SIDE NORTH HANLEY @ ROCK ROAD NB,NORTH HANLEY @ ROCK ROAD NB,0,5994
38.702512,2,,-90.325458,5997,NEAR SIDE NORTH HANLEY @ HORATIO NB,NORTH HANLEY @ HORATIO NB,0,5997
38.691888,1,,-90.328687,5991,NEAR SIDE NORTH HANLEY @ ELLERTON NB,NORTH HANLEY @ ELLERTON NB,0,5991
38.690571,1,,-90.328704,5990,NEAR SIDE NORTH HANLEY @ TITUS NB,NORTH HANLEY @ TITUS NB,0,5990
38.698318,1,,-90.32848,5993,NEAR SIDE NORTH HANLEY @ ROCK ROAD NB,NORTH HANLEY @ ROCK ROAD NB,0,5993
38.524014,2,,-90.27735,10481,FAR SIDE BROADWAY @ RIPA SB,BROADWAY @ RIPA SB,0,10481
38.603781,1,,-90.211395,4039,NEAR SIDE 12TH STREET @ BARTON NB,12TH STREET @ BARTON NB,0,4039
38.602487,1,,-90.211992,4038,FAR SIDE 12TH STREET @ SIDNEY NB,12TH STREET @ SIDNEY NB,0,4038
38.713234,1,,-90.284082,13877,NEAR SIDE LUCAS-HUNT @ BURRWOOD NB,LUCAS-HUNT @ BURRWOOD NB,0,13877
38.707204,2,,-90.325062,5999,FAR SIDE NORTH HANLEY @ KENDALE NB,NORTH HANLEY @ KENDALE NB,0,5999
38.704978,2,,-90.325465,5998,FAR SIDE NORTH HANLEY @ FLORENTINE NB,NORTH HANLEY @ FLORENTINE NB,0,5998
38.64086,2,,-90.020801,11570,NEAR SIDE MAIN @ HOLLYWOOD HEIGHTS SB,MAIN @ HOLLYWOOD HEIGHTS SB,0,11570
38.667933,2,,-90.315544,4734,NEAR SIDE ETZEL @ PENNSYLVANIA WB,ETZEL @ PENNSYLVANIA WB,0,4734
38.525982,2,,-89.984279,11254,NEAR SIDE ILLINOIS @ BRACKETT SB,ILLINOIS @ BRACKETT SB,0,11254
38.780564,2,,-90.301597,3600,NEAR SIDE WATERFORD @ DERHAKE NB,WATERFORD @ DERHAKE NB,0,3600
38.611681,1,,-90.337908,5106,FAR SIDE MANCHESTER @ MERCANTILE EB,MANCHESTER @ MERCANTILE EB,0,5106
38.730427,2,,-90.235966,6791,NEAR SIDE JENNINGS STATION ROAD @ ASTORIA EB,JENNINGS STATION ROAD @ ASTORIA EB,0,6791
38.665453,2,,-90.229621,6136,NEAR SIDE FAIR @ LEXINGTON SB,FAIR @ LEXINGTON SB,0,6136
38.578204,2,,-90.177593,16433,MID-BLOCK JEROME @ FALLING SPRINGS WB,JEROME @ FALLING SPRINGS WB,0,16433
38.58713,1,,-90.27615,2333,FAR SIDE KINGSHIGHWAY @ DEVONSHIRE NB,KINGSHIGHWAY @ DEVONSHIRE NB,0,2333
38.657822,1,,-90.308462,4349,FAR SIDE KINGSLAND @ LOOP NORTH NB,KINGSLAND @ LOOP NORTH NB,0,4349
38.636936,2,,-90.095297,12402,NEAR SIDE FOREST @ 52ND STREET WB,FOREST @ 52ND STREET WB,0,12402
38.529581,2,,-90.380872,5664,FAR SIDE LINDBERGH @ SAPPINGTON NB,LINDBERGH @ SAPPINGTON NB,0,5664
38.724931,2,,-90.231869,6652,FAR SIDE RIVERVIEW @ CHURCH WB,RIVERVIEW @ CHURCH WB,0,6652
38.540064,1,,-90.265961,393,,CATALAN TRANSIT CENTER,0,393
38.636826,2,,-90.092119,12555,NEAR SIDE FOREST @ 55TH STREET EB,FOREST @ 55TH STREET EB,0,12555
38.597563,2,,-90.050667,14209,NEAR SIDE ST. CLAIR @ MAGDALENA WB,ST. CLAIR @ MAGDALENA WB,0,14209
38.57998,2,,-90.228968,394,NEAR SIDE BROADWAY @ GASCONADE NB,BROADWAY @ GASCONADE NB,0,394
38.651169,1,,-90.238382,6149,NEAR SIDE SARAH @ PAGE SB,SARAH @ PAGE SB,0,6149
38.653485,1,,-90.238855,6148,NEAR SIDE WHITTIER @ DR ML KING NB,WHITTIER @ DR ML KING NB,0,6148
38.61704,2,,-90.111704,15240,FAR SIDE 37TH STREET @ ST. CLAIR NB,37TH STREET @ ST. CLAIR NB,0,15240
38.628354,1,,-90.264726,2309,FAR SIDE KINGSHIGHWAY @ OAKLAND  SB,KINGSHIGHWAY @ OAKLAND  SB,0,2309
38.638886,1,,-90.261747,2308,FAR SIDE FOREST PARK @ EUCLID EB,FOREST PARK @ EUCLID EB,0,2308
38.715544,2,,-90.234136,6783,NEAR SIDE HALLS FERRY @ MC LARAN SB,HALLS FERRY @ MC LARAN SB,0,6783
38.716519,1,,-90.235494,6782,FAR SIDE HALLS FERRY @ NEWBY SB,HALLS FERRY @ NEWBY SB,0,6782
38.716995,1,,-90.236039,6785,FAR SIDE HALLS FERRY @ NEWBY NB,HALLS FERRY @ NEWBY NB,0,6785
38.715142,2,,-90.233413,6784,NEAR SIDE HALLS FERRY @ MC LARAN NB,HALLS FERRY @ MC LARAN NB,0,6784
38.580959,2,,-89.886289,10976,NEAR SIDE EAST US-50 @ COUNTRY OAKS WB,EAST US-50 @ COUNTRY OAKS WB,0,10976
38.717988,1,,-90.23728,6786,NEAR SIDE HALLS FERRY @ VERONICA NB,HALLS FERRY @ VERONICA NB,0,6786
38.721856,1,,-90.239689,6789,NEAR SIDE HALLS FERRY @ HALLS FERRY CIRCLE NB,HALLS FERRY @ HALLS FERRY CIRCLE NB,0,6789
38.654273,1,,-90.263162,2300,FAR SIDE KINGSHIGHWAY @ HODIAMONT RIGHT OF WAY SB,KINGSHIGHWAY @ HODIAMONT RIGHT OF WAY SB,0,2300
38.649997,1,,-90.26386,2303,NEAR SIDE KINGSHIGHWAY @ MCPHERSON SB,KINGSHIGHWAY @ MCPHERSON SB,0,2303
38.651362,1,,-90.26367,2302,FAR SIDE KINGSHIGHWAY @ DELMAR SB,KINGSHIGHWAY @ DELMAR SB,0,2302
38.667314,2,,-90.310393,4721,NEAR SIDE ETZEL @ FERGUSON EB,ETZEL @ FERGUSON EB,0,4721
38.648421,1,,-90.264127,2304,NEAR SIDE KINGSHIGHWAY @ WATERMAN SB,KINGSHIGHWAY @ WATERMAN SB,0,2304
38.749489,1,,-90.283535,3622,FAR SIDE CHAMBERS @ DELLWOOD WB,CHAMBERS @ DELLWOOD WB,0,3622
38.644311,1,,-90.264843,2306,NEAR SIDE KINGSHIGHWAY @ LINDELL SB,KINGSHIGHWAY @ LINDELL SB,0,2306
38.730546,2,,-90.301896,5847,FAR SIDE SOUTH FLORISSANT @ BROTHERTON SB,SOUTH FLORISSANT @ BROTHERTON SB,0,5847
38.732627,2,,-90.301778,5846,FAR SIDE SOUTH FLORISSANT @ FAIRVIEW SB,SOUTH FLORISSANT @ FAIRVIEW SB,0,5846
38.734452,2,,-90.3017,5845,FAR SIDE SOUTH FLORISSANT @ RUGGLES SB,SOUTH FLORISSANT @ RUGGLES SB,0,5845
38.737529,2,,-90.302343,5843,FAR SIDE SOUTH FLORISSANT @ SUBURBAN SB,SOUTH FLORISSANT @ SUBURBAN SB,0,5843
38.645386,2,,-90.316065,16061,NEAR SIDE BIG BEND @ SHEPLEY NB,BIG BEND @ SHEPLEY NB,0,16061
38.75149,2,,-90.308942,5841,FAR SIDE NORTH FLORISSANT @ JANUARY SB,NORTH FLORISSANT @ JANUARY SB,0,5841
38.75411,2,,-90.309221,5840,FAR SIDE NORTH FLORISSANT @ LAKEVIEW COURT SB,NORTH FLORISSANT @ LAKEVIEW COURT SB,0,5840
38.682795,1,,-90.328855,5919,FAR SIDE NORTH HANLEY @ PAGE SB,NORTH HANLEY @ PAGE SB,0,5919
