index,minority,low_income,no_car_hh,lep,young,senior,ada_indiv,POP21,C000,CE01,CE02,CE03,CE02_CNS17,CE02_CNS18
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0.0015798611453701138,0.0008039195455733339,0.0,3.4520230233266664e-05,0.00153859611545373,0.00033798024502942734,0.0006445247600047414,0.0066299148065656266,0.0,0.0,0.0,0.0,0.0,0.0
27,0.07120560232676738,0.036233295332673,0.0,0.0015558543188569874,0.06934575450479957,0.015233039303736306,0.029049245172683372,0.2988155500628273,0.0,0.0,0.0,0.0,0.0,0.0
28,0.42616217285556324,0.2168545643056043,0.0,0.009311714745815103,0.41503107132575373,0.0911690220536777,0.1738583627983861,1.7883969791227243,3.208577299706025,0.5446640663258794,0.4045644254733296,2.259348807906816,0.0,0.0
29,0.10808072167726794,0.05499736790834991,0.0,0.0023615818434491913,0.10525771775286169,0.023121746428470254,0.04409292639693406,0.4535626305212712,2.4183244787231843,0.040988550486833635,0.5738397068156709,1.80349622142068,0.0,0.0
30,0.04276585637688698,0.021761600964309537,0.0,0.0009344411137518696,0.04164883774017724,0.009148914548289252,0.0174468834799105,0.17946766096469732,0.9568932898006168,0.016218530335603675,0.22705942469845145,0.7136153347665617,0.0,0.0
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,0.05131541671367138,0.011125908933495122,0.0,0.0,0.03019889567662962,0.08946139019994037,0.00893297273036894,0.3026701348642653,0.0,0.0,0.0,0.0,0.0,0.0
36,0.13906710282426854,0.030151716984022827,0.0,0.0,0.08184037467091909,0.24244441819806106,0.024208760578760667,0.8202497701980087,0.08002921252468868,0.04001460626234434,0.034298233939152295,0.005716372323192049,0.0,0.0
37,0.16736962261073726,0.03628810401737224,0.0,0.0,0.0984962823328675,0.2917859792417278,0.029135654943936797,0.9871845439827999,0.1064056078615519,0.05320280393077595,0.04560240336923653,0.007600400561539421,0.0,0.0
38,0.17185980525492325,0.03726163919243912,0.0,0.0,0.10113873495090617,0.29961399677185735,0.029917304625136858,1.0136686743575782,0.10926025141162554,0.05463012570581277,0.0468258220335538,0.0078043036722589675,0.0,0.0
39,0.1765302864934949,0.03827426565566924,0.0,0.0,0.10388729249395937,0.30775634017007514,0.03073034063290535,1.0412162473266755,0.11222952019197055,0.056114760095985275,0.04809836579655881,0.008016394299426468,0.0,0.0
40,0.18129101367451442,0.039306458717040735,0.0,0.0,0.10668895937482485,0.3160560149900826,0.0315590866279358,1.0692961116288837,0.11525616302988598,0.05762808151494299,0.04939549844137971,0.008232583073563284,0.0,0.0
41,0.3241511691830791,0.07028056322995963,0.0,0.0,0.19076152876703328,0.5651131002572264,0.05642814070840827,1.911918179296657,0.031094479197955865,0.015547239598977932,0.013326205370552513,0.002221034228425419,0.0,0.0
42,0.35875453215149544,0.07778306228063396,0.0,0.0,0.21112545476172076,0.6254393171136691,0.06245188401153083,2.1160167759201034,0.0,0.0,0.0,0.0,0.0,0.0
